,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979
103,30462.94,30575.05,30696.88,30812.63,30938.31,31117.84,31217.14,31289.55,31312.24,31379.54,31502.58,31623.09,31830.84,31997.25,31973.77,31922.16,31786.37,31587.54,31334.1,31032.17,30779.69,30623.04,30464.83,30373.98,30369.49,30302.91,30192.32,30022.42,29838.66,29675.16,29505.73,29313.69,29108.07,28924.76,28884.71,28881.72,28888.75,28873.28,28832.9,28824.36,28851.79,28850.08,28852.55,28911.43,29002.51,29134.99,29142.96,29192.62,29325.07,29594.02,29744.09,30087.0,30466.71,30645.83,30824.16,30947.53,31084.14,31185.73,31414.59,31652.54,32066.14,32620.8,33515.3,34002.79,34252.67,34636.12,35101.02,35662.75,36120.98,36284.46,36622.36,37272.56,38517.46,40534.55,42747.27,43435.87,44587.77,45074.28,44122.46,42713.06
104,30810.2,30924.2,31049.0,31166.18,31300.07,31479.2,31577.54,31647.57,31671.92,31747.1,31872.18,32000.85,32215.85,32369.79,32340.32,32283.69,32141.29,31936.77,31674.91,31368.98,31120.45,30960.26,30799.81,30715.09,30707.01,30633.87,30515.89,30340.54,30155.6,29990.0,29815.98,29619.36,29407.98,29230.44,29194.68,29191.92,29197.27,29177.89,29136.95,29132.02,29158.79,29156.34,29162.94,29225.58,29320.28,29455.27,29451.25,29515.49,29658.38,29941.51,30088.07,30455.32,30813.98,30998.3,31177.22,31303.6,31443.81,31548.11,31801.28,32043.44,32463.18,33066.93,33973.24,34428.05,34691.0,35092.24,35587.87,36165.04,36601.02,36757.93,37131.08,37814.29,39139.31,41305.23,43439.42,44109.98,45305.57,45715.96,44647.94,43300.32
105,31158.3,31274.74,31402.29,31520.9,31664.17,31841.04,31939.47,32006.56,32033.11,32116.82,32243.18,32381.19,32602.75,32742.12,32708.19,32645.93,32496.83,32286.55,32015.89,31706.72,31462.73,31297.91,31135.98,31057.98,31044.72,30965.46,30839.47,30658.86,30473.26,30305.26,30126.36,29925.37,29707.9,29537.68,29505.28,29502.77,29506.16,29482.57,29441.56,29440.54,29466.13,29463.2,29474.46,29540.67,29639.03,29771.12,29761.4,29836.93,29991.62,30291.39,30434.14,30821.23,31164.68,31350.38,31530.15,31661.68,31804.48,31913.38,32185.09,32440.92,32865.3,33514.06,34432.29,34849.42,35129.68,35542.22,36073.8,36662.05,37078.58,37239.84,37650.22,38391.01,39774.99,42079.87,44086.63,44786.58,46017.2,46358.2,45175.93,43895.82
106,31507.23,31626.67,31757.01,31877.07,32030.66,32203.63,32302.93,32366.23,32396.1,32488.46,32615.3,32764.16,32991.55,33113.91,33077.66,33008.6,32852.98,32637.14,32357.31,32045.4,31806.82,31635.72,31473.07,31402.43,31382.61,31297.4,31163.31,30977.63,30791.62,30620.96,30436.86,30231.45,30007.58,29846.76,29816.53,29814.26,29815.42,29787.58,29746.98,29750.17,29773.83,29770.64,29787.13,29856.71,29959.02,30088.16,30073.42,30159.39,30329.57,30636.07,30779.77,31188.52,31517.56,31704.13,31883.96,32021.24,32165.33,32282.65,32574.56,32847.56,33272.6,33964.96,34879.98,35269.36,35564.84,35992.95,36556.27,37159.67,37555.35,37726.65,38178.48,38983.95,40447.93,42802.2,44726.42,45475.31,46713.3,46988.06,45700.38,44471.76
107,31857.0,31980.27,32112.9,32234.42,32399.29,32566.68,32667.68,32726.85,32760.91,32862.33,32988.82,33149.8,33382.27,33485.41,33448.75,33371.95,33210.02,32988.27,32698.88,32385.02,32152.45,31973.94,31811.37,31748.7,31720.65,31629.95,31487.13,31296.85,31110.94,30937.07,30747.73,30537.84,30307.25,30157.45,30128.42,30126.39,30125.05,30092.65,30052.98,30060.67,30081.88,30078.68,30100.96,30173.7,30280.01,30403.64,30386.85,30484.4,30671.06,30968.69,31129.59,31561.4,31869.22,32062.24,32237.33,32382.31,32528.25,32657.9,32956.95,33254.77,33691.05,34433.08,35317.04,35694.89,36004.66,36446.52,37034.17,37659.07,38021.78,38220.02,38717.01,39573.65,41133.39,43544.43,45371.47,46176.09,47413.36,47602.58,46222.63,45056.8
108,32207.61,32335.28,32470.23,32592.98,32770.37,32930.44,33033.99,33088.15,33127.27,33238.43,33363.46,33538.13,33774.93,33856.3,33821.19,33735.71,33567.65,33340.2,33040.59,32725.59,32499.66,32312.28,32150.6,32096.83,32058.84,31962.84,31810.92,31616.52,31430.98,31253.61,31058.69,30844.54,30606.91,30469.79,30440.95,30439.17,30435.05,30398.02,30359.79,30372.3,30390.27,30387.32,30415.96,30491.64,30602.01,30716.99,30703.48,30808.68,31010.21,31299.08,31484.71,31936.52,32222.0,32422.11,32591.02,32745.7,32892.7,33034.32,33333.69,33659.17,34111.88,34908.23,35751.99,36123.11,36449.83,36910.28,37517.19,38153.58,38501.73,38725.2,39262.51,40182.06,41816.88,44326.9,46019.13,46877.58,48115.37,48219.05,46746.82,45634.14
109,32559.58,32691.73,32828.75,32953.82,33142.27,33295.74,33401.04,33451.22,33495.76,33615.68,33740.63,33928.35,34167.27,34228.51,34194.41,34100.13,33926.15,33692.37,33383.25,33067.64,32847.09,32651.56,32491.6,32445.22,32397.42,32295.78,32135.19,31936.89,31751.47,31570.29,31370.0,31151.28,30908.08,30782.77,30754.12,30752.34,30745.39,30703.96,30667.7,30684.31,30699.25,30697.06,30731.89,30810.56,30924.0,31030.73,31021.84,31132.18,31347.22,31629.27,31839.43,32306.95,32574.29,32782.1,32948.3,33109.81,33258.97,33418.29,33713.27,34066.29,34539.13,35370.35,36185.3,36557.4,36902.9,37375.81,37999.77,38652.89,38990.38,39236.01,39812.15,40850.2,42529.27,45112.93,46682.47,47592.57,48829.27,48820.45,47280.76,46198.07
110,32913.2,33049.34,33188.47,33316.71,33514.7,33662.31,33769.1,33815.81,33866.4,33994.37,34120.36,34320.47,34559.53,34602.35,34568.13,34465.49,34285.22,34044.76,33726.86,33411.49,33195.0,32992.04,32834.36,32793.85,32736.65,32629.05,32459.95,32257.97,32072.41,31887.38,31681.66,31458.07,31211.05,31096.38,31067.93,31065.89,31055.83,31010.7,30976.44,30996.69,31008.83,31007.92,31048.76,31130.44,31245.96,31342.51,31341.68,31459.59,31687.01,31958.43,32196.13,32672.26,32926.59,33140.28,33307.02,33477.13,33626.53,33804.93,34091.77,34480.43,34971.78,35830.21,36608.37,36993.59,37360.65,37851.87,38496.17,39153.49,39484.32,39750.57,40366.62,41536.89,43246.99,45886.87,47343.52,48333.75,49564.34,49388.59,47817.93,46772.04
111,33268.22,33408.39,33549.65,33681.96,33887.95,34030.44,34137.88,34181.91,34239.22,34374.22,34502.69,34714.52,34951.38,34977.82,34942.31,34831.49,34645.16,34397.64,34071.43,33756.86,33543.11,33333.45,33178.65,33142.71,33076.27,32962.34,32785.18,32580.03,32393.79,32204.6,31993.39,31764.61,31515.58,31410.64,31382.4,31379.83,31366.62,31318.02,31286.29,31309.45,31319.0,31319.92,31366.58,31451.57,31570.23,31652.8,31664.08,31793.62,32029.63,32285.73,32557.53,33039.68,33281.1,33497.13,33668.04,33846.02,33995.1,34189.73,34473.12,34893.67,35402.88,36302.4,37037.44,37435.7,37819.7,38340.33,39011.9,39651.73,39978.36,40272.24,40927.34,42186.3,43992.86,46670.14,48006.0,49095.1,50288.82,49940.56,48389.18,47363.74
112,33624.64,33768.62,33912.03,34049.59,34261.7,34400.14,34507.67,34549.84,34613.96,34755.5,34887.65,35110.49,35343.06,35354.64,35317.24,35198.14,35005.66,34750.72,34416.96,34103.78,33891.67,33676.09,33524.76,33491.77,33416.52,33295.65,33110.61,32902.8,32715.6,32521.94,32305.46,32071.17,31821.7,31725.55,31697.51,31694.14,31677.48,31626.15,31597.0,31622.57,31629.77,31633.06,31685.34,31773.69,31901.11,31965.81,31987.48,32125.6,32376.47,32614.9,32925.36,33410.35,33634.76,33855.97,34029.12,34215.35,34365.24,34576.91,34863.46,35315.58,35840.65,36793.35,37486.0,37878.21,38287.01,38834.09,39525.61,40164.41,40478.45,40804.21,41494.74,42796.3,44762.71,47452.68,48673.41,49896.53,50995.78,50513.04,48988.17,47974.41
113,33982.47,34130.32,34275.62,34419.35,34636.23,34771.12,34878.16,34919.32,34990.92,35137.94,35275.27,35508.42,35734.25,35732.81,35692.91,35565.71,35367.01,35103.97,34763.45,34452.26,34240.4,34019.67,33872.71,33841.03,33757.14,33628.95,33436.5,33226.29,33037.85,32839.67,32617.86,32377.74,32129.43,32041.1,32013.27,32008.83,31988.68,31934.86,31908.84,31936.05,31941.14,31947.36,32005.07,32096.81,32234.43,32279.7,32312.16,32456.54,32729.78,32946.25,33295.35,33776.76,33994.32,34217.09,34393.1,34585.12,34736.69,34966.51,35260.35,35735.11,36288.24,37285.36,37941.03,38322.35,38758.6,39329.67,40036.14,40679.13,40975.53,41343.64,42054.7,43397.13,45517.98,48271.14,49365.76,50713.19,51679.66,51093.0,49582.83,48582.88
114,34342.02,34493.2,34640.42,34791.56,35011.23,35143.7,35249.35,35290.66,35370.14,35521.53,35665.59,35908.31,36125.18,36112.65,36069.01,35933.9,35728.91,35457.38,35110.9,34802.32,34589.27,34364.48,34222.52,34190.18,34098.11,33962.24,33762.86,33550.49,33360.53,33157.5,32930.58,32684.29,32438.79,32357.29,32329.67,32323.89,32299.93,32244.4,32221.81,32249.88,32253.37,32262.82,32325.49,32421.21,32563.75,32592.05,32640.85,32791.3,33087.79,33284.77,33668.35,34137.35,34356.19,34582.27,34759.15,34956.75,35109.14,35363.83,35663.05,36150.04,36742.86,37768.71,38405.22,38768.75,39240.38,39837.27,40556.73,41196.19,41477.35,41893.11,42620.22,44019.95,46312.62,49085.2,50086.29,51530.58,52375.82,51655.33,50183.74,49201.57
115,34703.0,34857.56,35006.72,35166.25,35387.0,35517.87,35621.53,35663.87,35751.64,35906.57,36058.36,36310.17,36515.53,36494.16,36445.52,36302.71,36091.64,35810.94,35459.03,35154.26,34938.56,34710.25,34574.21,34539.48,34439.71,34295.77,34089.67,33875.7,33683.63,33475.43,33243.35,32990.83,32750.08,32674.41,32647.01,32639.58,32611.5,32554.52,32535.68,32563.8,32566.21,32579.75,32646.89,32746.63,32894.42,32906.64,32972.26,33132.99,33446.97,33633.7,34043.56,34496.24,34722.7,34947.8,35125.85,35329.68,35484.37,35768.75,36071.07,36564.44,37199.09,38257.27,38867.18,39220.67,39733.9,40355.85,41092.38,41714.56,41984.67,42438.47,43192.82,44679.45,47142.32,49872.13,50833.36,52329.45,53078.84,52215.47,50801.9,49833.17
116,35065.43,35223.42,35374.24,35543.16,35763.51,35893.36,35994.39,36038.67,36135.44,36292.75,36453.89,36714.03,36905.24,36877.05,36822.74,36672.42,36454.91,36164.61,35808.12,35507.82,35287.97,35056.97,34927.81,34888.92,34781.64,34629.26,34416.94,34201.63,34007.16,33793.73,33556.43,33297.34,33063.06,32992.18,32964.99,32955.63,32923.12,32865.48,32850.7,32878.06,32879.66,32897.87,32969.26,33073.07,33223.69,33222.4,33304.48,33477.02,33807.05,33989.87,34427.31,34856.27,35088.69,35314.54,35496.13,35704.21,35862.12,36174.24,36481.48,36981.95,37672.54,38744.42,39317.32,39686.11,40220.14,40877.91,41632.81,42229.98,42493.0,42988.0,43780.59,45360.4,47997.36,50637.55,51579.29,53128.03,53789.69,52791.19,51452.66,50457.96
117,35429.32,35590.48,35742.99,35922.61,36140.46,36270.46,36368.22,36415.07,36521.58,36680.4,36852.24,37119.89,37294.57,37261.33,37200.64,37042.72,36818.69,36518.39,36158.19,35863.01,35637.77,35404.95,35283.35,35238.48,35124.18,34962.68,34744.36,34528.28,34331.1,34112.1,33869.82,33603.81,33377.74,33310.6,33283.64,33272.04,33234.76,33177.02,33166.63,33192.66,33193.71,33217.2,33292.62,33400.55,33547.89,33540.18,33635.01,33820.9,34169.72,34348.29,34808.21,35220.08,35454.13,35681.01,35868.56,36079.75,36243.03,36576.31,36899.22,37405.08,38146.91,39232.61,39762.85,40151.77,40699.13,41398.67,42166.91,42742.3,43010.86,43549.31,44408.52,46057.0,48856.49,51350.21,52327.72,53918.93,54500.83,53369.6,52112.84,51079.82
118,35794.69,35959.05,36113.27,36304.64,36518.13,36649.2,36742.73,36793.4,36909.78,37069.2,37253.43,37527.78,37683.18,37647.31,37578.91,37413.61,37183.3,36872.57,36509.22,36220.14,35987.66,35753.89,35640.54,35588.14,35467.03,35296.31,35072.22,34855.67,34655.45,34430.53,34183.22,33909.95,33694.44,33629.68,33602.94,33588.81,33546.71,33489.41,33483.74,33507.59,33508.37,33537.76,33616.97,33729.34,33873.37,33860.02,33966.62,34169.98,34526.42,34706.12,35190.56,35586.24,35821.36,36048.39,36242.57,36455.39,36628.36,36984.66,37327.23,37833.94,38625.38,39707.66,40206.58,40613.2,41178.79,41915.22,42701.46,43253.47,43534.13,44120.87,45054.86,46796.31,49654.43,52053.86,53089.91,54691.21,55197.05,53943.56,52749.45,51713.08
119,36161.83,36328.85,36484.78,36688.98,36896.2,37029.27,37118.19,37173.67,37300.37,37459.45,37657.51,37937.71,38071.32,38035.0,37957.84,37785.39,37548.4,37226.82,36861.22,36578.95,36337.92,36104.1,35999.71,35937.89,35810.49,35629.84,35400.52,35184.07,34980.2,34749.32,34496.92,34216.03,34012.89,33949.42,33922.9,33905.92,33858.67,33802.39,33801.77,33822.86,33823.63,33859.56,33942.33,34059.2,34197.02,34181.36,34301.02,34522.96,34869.45,35068.56,35579.07,35950.92,36193.4,36415.15,36618.16,36833.25,37020.34,37384.84,37755.72,38275.31,39123.21,40170.43,40656.51,41079.78,41661.48,42426.29,43237.8,43752.53,44064.71,44704.02,45697.13,47549.7,50475.01,52763.26,53865.75,55467.73,55874.91,54514.65,53396.5,52357.57
120,36530.47,36700.16,36857.54,37075.96,37274.98,37410.99,37494.31,37555.59,37693.38,37850.86,38064.51,38349.69,38458.63,38424.1,38337.11,38157.74,37914.32,37581.13,37214.21,36939.43,36688.23,36455.29,36360.87,36287.71,36154.25,35963.26,35729.25,35513.21,35305.36,35068.15,34810.92,34522.04,34333.13,34269.81,34243.53,34223.38,34170.92,34116.24,34121.01,34138.45,34139.51,34182.61,34268.69,34390.11,34518.21,34506.25,34634.52,34873.22,35209.88,35436.88,35970.0,36316.76,36567.31,36782.17,36996.28,37212.73,37413.52,37778.48,38180.87,38719.22,39628.8,40630.62,41109.33,41552.27,42155.61,42943.02,43768.3,44266.91,44608.66,45294.92,46360.65,48300.4,51341.74,53475.36,54642.03,56246.12,56554.74,55087.76,54034.1,53006.07
121,36900.62,37072.72,37232.77,37463.76,37655.38,37793.43,37872.33,37939.8,38087.56,38245.01,38473.51,38761.16,38847.34,38813.98,38717.02,38530.96,38280.4,37936.43,37568.8,37300.07,37039.5,36808.37,36722.23,36637.89,36497.99,36297.16,36058.7,35842.78,35630.62,35387.31,35124.9,34829.7,34654.03,34590.87,34564.53,34541.18,34483.74,34431.25,34440.61,34454.65,34456.57,34506.64,34596.07,34720.94,34839.78,34833.01,34967.08,35220.98,35550.01,35804.65,36355.52,36681.95,36941.26,37153.14,37375.09,37594.16,37815.11,38175.21,38608.93,39170.24,40119.41,41088.77,41568.89,42033.58,42651.57,43459.02,44304.05,44791.06,45158.84,45890.31,47092.68,49084.05,52212.13,54205.3,55433.63,57038.01,57216.57,55672.1,54655.49,53663.03
122,37271.98,37446.5,37610.22,37852.04,38037.1,38176.9,38251.94,38326.33,38483.24,38641.94,38884.54,39172.41,39237.76,39204.28,39097.88,38904.74,38646.64,38292.71,37925.32,37661.16,37392.05,37163.36,37083.76,36988.71,36842.01,36631.52,36388.88,36172.78,35956.27,35706.81,35438.87,35139.34,34975.58,34912.58,34885.9,34859.02,34797.42,34747.15,34760.57,34771.45,34774.83,34831.66,34924.47,35051.66,35159.08,35161.36,35303.95,35571.78,35888.91,36174.53,36735.17,37047.05,37313.06,37525.64,37757.4,37976.93,38219.59,38570.58,39044.8,39627.2,40607.25,41535.13,42030.42,42520.01,43159.33,43990.58,44841.05,45321.07,45713.08,46490.97,47845.7,49873.44,53068.07,54932.24,56255.31,57854.2,57839.15,56259.96,55288.46,54333.55
123,37644.87,37821.84,37990.2,38241.11,38420.46,38561.07,38633.17,38715.2,38880.11,39041.67,39297.6,39583.06,39629.92,39595.0,39479.37,39279.38,39013.33,38649.99,38283.48,38022.36,37745.56,37519.99,37445.45,37339.88,37185.97,36966.35,36720.1,36503.22,36282.0,36026.32,35752.52,35450.68,35297.79,35234.96,35207.63,35177.19,35111.67,35064.22,35080.88,35088.87,35094.29,35157.67,35254.2,35384.91,35476.65,35492.51,35648.17,35925.66,36225.65,36549.59,37117.08,37414.54,37683.26,37900.61,38141.38,38360.73,38621.87,38969.07,39479.49,40082.23,41108.86,41988.13,42498.52,43007.74,43681.0,44543.99,45375.13,45850.95,46275.25,47098.54,48555.41,50694.85,53934.33,55660.49,57100.03,58657.65,58442.52,56887.63,55942.04,55001.12
124,38018.97,38198.43,38372.77,38630.64,38805.49,38946.26,39016.35,39106.12,39278.47,39444.25,39712.71,39993.38,40023.49,39986.45,39861.47,39654.56,39380.13,39008.26,38643.3,38383.99,38100.37,37878.58,37807.28,37691.68,37529.87,37301.33,37052.05,36834.07,36607.8,36346.16,36066.12,35763.75,35620.66,35558.0,35529.73,35495.39,35426.79,35382.2,35401.54,35406.9,35414.98,35484.68,35584.97,35725.48,35797.21,35824.72,35990.01,36284.19,36564.4,36931.76,37502.54,37780.98,38055.6,38275.55,38525.75,38746.19,39026.71,39377.58,39923.83,40544.65,41631.49,42463.05,42966.89,43504.67,44208.5,45094.86,45925.49,46387.54,46848.99,47713.52,49219.44,51543.45,54799.33,56394.11,57990.92,59440.27,59069.62,57547.6,56617.69,55659.06
125,38394.62,38576.27,38757.63,39020.94,39191.86,39332.14,39401.16,39499.45,39678.02,39849.72,40129.89,40403.02,40418.47,40378.62,40244.51,40030.59,39747.04,39367.53,39004.8,38745.71,38456.15,38239.15,38169.24,38043.81,37873.69,37636.75,37384.74,37165.35,36933.97,36666.3,36379.67,36078.57,35944.2,35881.7,35852.18,35813.9,35742.5,35701.39,35722.55,35725.53,35736.9,35812.7,35916.8,36068.72,36118.7,36158.29,36330.61,36649.88,36905.52,37316.23,37883.1,38153.95,38430.41,38653.65,38910.49,39133.0,39434.14,39793.36,40365.33,41018.0,42155.11,42945.13,43436.94,44006.26,44737.85,45641.87,46477.94,46920.48,47431.03,48319.65,49872.62,52374.83,55705.33,57156.27,58899.04,60195.65,59705.2,58202.18,57290.41,56294.83
126,38771.5,38955.37,39145.13,39411.66,39579.9,39718.7,39787.96,39895.19,40078.75,40258.11,40549.15,40812.24,40815.22,40771.16,40628.14,40407.14,40114.03,39727.8,39367.98,39107.5,38813.24,38601.73,38530.97,38396.25,38217.42,37972.63,37718.16,37497.04,37260.2,36986.75,36693.17,36395.18,36268.4,36206.07,36174.99,36132.42,36059.09,36021.79,36043.89,36045.09,36060.08,36141.44,36249.98,36407.4,36438.41,36496.28,36675.41,37020.72,37254.6,37703.98,38257.03,38529.4,38809.67,39033.98,39297.23,39520.84,39850.15,40215.54,40801.48,41499.1,42668.73,43437.38,43909.38,44519.22,45280.65,46200.11,47032.84,47458.61,48024.34,48931.9,50550.75,53251.07,56605.81,57950.67,59807.57,60964.98,60319.93,58863.78,57974.84,56922.74
127,39149.95,39336.06,39535.31,39803.12,39969.64,40106.26,40176.75,40293.4,40480.99,40669.13,40970.5,41220.67,41213.74,41164.05,41012.36,40784.53,40481.09,40088.74,39733.2,39469.67,39171.31,38966.35,38892.79,38749.3,38561.34,38308.95,38052.64,37829.14,37586.47,37307.19,37006.59,36713.88,36593.56,36531.41,36498.45,36451.24,36376.26,36343.13,36365.27,36365.26,36384.82,36471.2,36584.23,36747.52,36760.56,36837.22,37027.88,37392.79,37615.24,38094.09,38628.97,38909.96,39189.21,39414.93,39685.32,39911.69,40274.59,40643.59,41236.9,41981.85,43188.04,43926.93,44387.9,45045.29,45835.7,46775.26,47589.0,48002.82,48612.66,49551.99,51270.66,54167.15,57474.59,58775.41,60694.18,61741.93,60931.83,59545.31,58674.14,57559.13
128,39529.97,39718.01,39927.87,40195.31,40360.74,40494.48,40567.24,40694.08,40884.41,41083.15,41393.97,41628.26,41613.7,41557.62,41397.49,41162.42,40848.19,40450.68,40100.15,39831.87,39530.38,39333.02,39254.67,39102.65,38905.13,38645.71,38387.86,38161.65,37913.09,37627.92,37319.92,37034.42,36919.4,36857.43,36822.25,36770.06,36694.32,36665.71,36686.98,36686.05,36710.83,36801.98,36919.57,37086.0,37083.97,37179.01,37382.88,37765.75,37983.88,38493.63,39002.09,39289.84,39570.02,39799.79,40075.09,40305.27,40699.52,41074.2,41675.66,42483.83,43705.55,44402.97,44881.55,45562.91,46394.47,47355.61,48141.58,48547.96,49205.51,50189.2,52014.83,55111.88,58318.19,59598.44,61580.03,62527.65,61561.67,60264.7,59365.09,58203.68
129,39911.24,40101.24,40323.18,40587.88,40753.56,40883.69,40959.42,41097.28,41289.35,41500.21,41819.57,42035.3,42015.1,41951.85,41783.19,41540.8,41215.32,40813.62,40468.85,40194.44,39890.77,39701.77,39616.6,39456.61,39248.78,38982.58,38723.83,38494.55,38239.73,37948.94,37633.16,37356.82,37245.91,37184.12,37146.39,37088.85,37012.98,36989.23,37009.0,37007.46,37038.14,37133.81,37255.98,37418.76,37409.57,37518.84,37737.62,38141.52,38354.96,38889.89,39379.33,39669.0,39950.43,40186.96,40465.89,40702.28,41120.49,41512.92,42120.62,42986.68,44224.05,44873.63,45375.26,46072.14,46951.55,47928.54,48690.4,49103.76,49811.59,50872.14,52776.59,56060.82,59100.68,60423.99,62456.57,63313.35,62194.39,60994.79,60052.27,58843.85
130,40294.11,40486.08,40721.28,40981.15,41148.1,41273.54,41353.65,41502.68,41695.47,41920.34,42247.31,42441.41,42418.32,42346.39,42169.45,41920.0,41582.81,41177.58,40839.65,40557.01,40252.16,40072.29,39978.56,39810.84,39592.59,39319.87,39060.55,38827.85,38566.39,38269.93,37945.99,37681.41,37573.09,37511.48,37470.87,37407.93,37332.53,37314.02,37331.35,37329.49,37366.76,37466.67,37593.81,37752.89,37737.4,37859.8,38098.1,38510.54,38725.28,39287.64,39759.11,40050.07,40331.75,40575.79,40856.7,41104.15,41548.38,41963.03,42571.88,43493.93,44727.55,45342.1,45864.03,46581.93,47503.64,48501.73,49237.71,49665.51,50429.13,51575.85,53586.9,56939.16,59872.47,61265.05,63311.17,64081.39,62821.65,61696.98,60752.52,59481.41
131,40678.24,40872.2,41121.84,41374.77,41544.02,41664.38,41749.96,41910.64,42103.12,42343.59,42677.22,42846.87,42823.34,42741.58,42556.6,42299.68,41950.29,41542.54,41212.23,40919.91,40614.89,40444.93,40340.53,40165.66,39936.22,39657.58,39398.34,39161.54,38893.38,38591.19,38258.69,38007.9,37900.94,37839.52,37795.69,37726.97,37652.69,37639.77,37654.0,37652.14,37696.69,37800.59,37932.74,38084.91,38066.86,38203.81,38462.83,38864.22,39100.65,39692.17,40137.14,40436.42,40712.29,40966.3,41249.89,41513.36,41966.97,42413.54,43037.06,44022.8,45217.05,45817.4,46358.44,47094.97,48049.32,49076.75,49771.03,50235.39,51059.64,52274.57,54412.96,57843.02,60650.54,62121.49,64170.3,64827.82,63445.35,62411.06,61465.64,60121.66
132,41063.99,41259.62,41525.27,41769.07,41941.7,42055.84,42148.01,42321.2,42511.94,42770.0,43109.3,43251.3,43229.84,43137.03,42944.3,42680.16,42317.74,41908.51,41586.62,41282.78,40978.63,40819.73,40702.49,40520.74,40279.65,39995.71,39736.89,39495.62,39220.36,38912.72,38571.27,38336.33,38229.47,38168.24,38120.83,38046.28,37973.76,37966.81,37976.97,37975.42,38027.96,38135.57,38272.79,38414.14,38400.2,38546.74,38824.45,39214.94,39482.47,40099.27,40516.38,40824.75,41093.03,41359.53,41644.79,41923.8,42378.09,42860.15,43504.94,44560.21,45703.48,46295.82,46859.35,47620.75,48601.19,49644.9,50321.57,50820.28,51698.74,52997.29,55235.55,58799.34,61431.39,62978.05,65031.22,65576.2,64071.16,63113.79,62183.13,60784.7
133,41451.01,41649.71,41929.49,42165.09,42340.07,42449.33,42548.52,42732.98,42923.72,43198.53,43540.69,43657.18,43637.1,43533.1,43332.88,43060.74,42686.23,42276.2,41961.09,41646.65,41344.41,41194.65,41064.77,40875.73,40623.55,40334.59,40075.86,39829.75,39547.66,39234.19,38885.65,38665.43,38558.67,38497.32,38446.29,38366.17,38296.06,38294.2,38300.56,38299.96,38360.26,38471.62,38612.68,38743.72,38735.55,38888.56,39183.21,39565.25,39863.59,40500.25,40894.8,41213.04,41478.08,41753.43,42041.77,42343.55,42792.57,43309.9,43980.64,45080.56,46187.46,46781.65,47370.02,48148.4,49152.03,50218.8,50883.01,51412.02,52342.69,53797.96,56095.43,59759.4,62232.41,63851.9,65907.37,66303.44,64709.76,63797.3,62910.22,61465.5
134,41839.32,42042.17,42334.14,42562.48,42739.49,42844.5,42951.52,43146.31,43338.5,43629.2,43971.69,44064.88,44044.72,43930.14,43721.98,43441.39,43055.73,42645.99,42335.96,42011.87,41712.26,41569.68,41427.7,41230.94,40967.9,40674.21,40415.25,40164.25,39875.26,39555.59,39202.18,38995.21,38888.55,38826.75,38771.75,38686.96,38619.3,38621.93,38624.77,38625.77,38693.59,38808.74,38952.39,39070.73,39072.62,39235.1,39545.26,39914.12,40246.97,40894.57,41273.03,41598.83,41864.74,42151.14,42440.15,42766.41,43205.41,43768.26,44462.85,45597.63,46658.04,47269.56,47886.29,48689.2,49720.26,50793.91,51450.88,52008.16,52992.39,54622.22,56961.47,60702.51,63029.65,64760.01,66811.23,66984.93,65352.23,64494.03,63652.87,62157.28
135,42229.27,42437.38,42739.58,42961.61,43139.6,43241.38,43357.05,43560.86,43756.32,44062.03,44401.89,44474.42,44452.71,44327.78,44111.96,43822.47,43426.27,43017.52,42710.88,42378.09,42081.86,41944.79,41790.92,41586.03,41312.7,41014.93,40755.05,40498.78,40202.84,39876.58,39520.56,39325.66,39219.11,39156.53,39097.52,39008.35,38943.8,38950.0,38949.6,38952.88,39027.97,39147.28,39294.84,39395.77,39412.73,39589.73,39910.67,40260.51,40636.01,41291.32,41653.83,41982.75,42254.07,42550.6,42839.56,43186.69,43621.63,44225.14,44942.75,46129.98,47135.93,47764.68,48403.85,49245.47,50312.97,51365.48,52018.41,52613.08,53649.69,55396.71,57863.68,61657.02,63828.08,65694.24,67699.99,67643.94,66040.67,65214.51,64391.73,62864.42
136,42620.51,42835.36,43145.41,43362.49,43540.74,43640.34,43764.76,43976.97,44177.21,44497.04,44831.62,44885.43,44861.4,44726.0,44502.44,44203.58,43797.83,43390.84,43086.18,42745.67,42453.56,42319.96,42154.78,41940.97,41657.6,41356.4,41095.26,40833.34,40530.71,40197.47,39840.82,39656.79,39550.35,39486.66,39423.26,39330.65,39269.25,39278.4,39275.06,39281.28,39363.4,39486.91,39645.35,39724.07,39753.95,39941.66,40281.15,40609.09,41032.85,41691.91,42033.38,42368.95,42643.27,42950.4,43240.73,43609.71,44048.94,44692.7,45430.76,46685.7,47638.26,48259.95,48931.58,49808.12,50902.59,51955.29,52593.35,53230.91,54315.17,56118.78,58796.52,62609.67,64632.35,66681.17,68564.37,68330.16,66766.31,65960.4,65119.0,63575.15
